,SERVICE REQUEST TYPE,SERVICE REQUEST NUMBER,DATE SERVICE REQUEST WAS RECEIVED,"LOCATION OF BUILDING ON THE LOT (IF GARAGE, CHANGE TYPE CODE TO BGD).",IS THE BUILDING DANGEROUS OR HAZARDOUS?,IS BUILDING OPEN OR BOARDED?,"IF THE BUILDING IS OPEN, WHERE IS THE ENTRY POINT?",IS THE BUILDING CURRENTLY VACANT OR OCCUPIED?,IS THE BUILDING VACANT DUE TO FIRE?,"ANY PEOPLE USING PROPERTY? (HOMELESS, CHILDEN, GANGS)",ADDRESS STREET NUMBER,ADDRESS STREET DIRECTION,ADDRESS STREET NAME,ADDRESS STREET SUFFIX,ZIP CODE,X COORDINATE,Y COORDINATE,Ward,Police District,Community Area,LATITUDE,LONGITUDE,Location,FIPS
1005,Vacant/Abandoned Building,17-01718141,3/27/17,Rear,,Open,,Vacant,FALSE,TRUE,6922,S,LOOMIS,BLVD,60636,1168191.754,1858850.225,6,7,67,41.76821743,-87.65905417,"(41.76821743164986, -87.65905417343802)",170318349001007
1006,Vacant/Abandoned Building,17-01718851,3/27/17,Front,,Open,BACK DOOR,Vacant,FALSE,TRUE,5721,S,PEORIA,ST,60621,1171284.255,1866901.995,16,7,68,41.79024534,-87.64748331,"(41.790245344593956, -87.64748331041997)",170318347001016
1007,Vacant/Abandoned Building,17-01739649,3/28/17,Front,,Open,,Vacant,FALSE,FALSE,10634,S,GREEN BAY,AVE,60617,1200525.787,1835045.077,10,4,52,41.70213767,-87.54133968,"(41.70213766608128, -87.54133968084295)",170315203002017
1008,Vacant/Abandoned Building,17-01739105,3/28/17,,,,,,,,3526,W,61ST,ST,60629,1153842.913,1863940.635,23,8,66,41.78248295,-87.711515,"(41.78248294548877, -87.71151499558766)",170316604003001
1009,Vacant/Abandoned Building,17-01739205,3/28/17,Front,,Open,,Vacant,FALSE,FALSE,6409,S,PAULINA,ST,60636,1166098.627,1862162.163,15,7,67,41.7773506,-87.66663238,"(41.77735059583525, -87.6666323796636)",170316712002004
1010,Vacant/Abandoned Building,17-01739243,3/28/17,Front,,Open,,Vacant,FALSE,FALSE,6450,S,PAULINA,ST,60636,1166097.027,1862218.663,15,7,67,41.77750567,-87.66663664,"(41.77750567315681, -87.66663663944853)",170316712002004
1011,Vacant/Abandoned Building,17-01730803,3/28/17,Front,,Open,FRONT AND REAR DOOR,Vacant,FALSE,TRUE,7131,S,MICHIGAN,AVE,60619,1178397.427,1857763.282,6,3,69,41.7650091,-87.62167869,"(41.76500910298754, -87.62167869359241)",170316910004002
1012,Vacant/Abandoned Building,17-01731037,3/28/17,Front,,Boarded,REAR OPEN,Vacant,TRUE,FALSE,8820,S,LAFLIN,ST,60620,1167879.181,1846163.825,21,22,71,41.73341092,-87.66056351,"(41.73341091669366, -87.66056351146528)",170317114001020
1013,Vacant/Abandoned Building,17-01731061,3/28/17,Rear,,Open,REAR,Vacant,FALSE,FALSE,415,W,116TH,ST,60628,1175707.354,1827996.093,34,5,53,41.68338458,-87.63242688,"(41.68338458329833, -87.63242688478482)",170315302005005
1014,Vacant/Abandoned Building,17-01735776,3/28/17,,,,,,,,4915,N,MELVINA,AVE,60630,1133871.345,1932354.94,45,16,11,41.97059444,-87.78313005,"(41.970594437466644, -87.78313005234048)",170311103004004
1015,Vacant/Abandoned Building,17-01736041,3/28/17,Front,,Open,FRONT DOOR WAS KICKED IN,Vacant,FALSE,TRUE,219,W,117TH,ST,60628,1176837.303,1827357.202,34,5,53,41.68160607,-87.62830969,"(41.68160606677558, -87.62830969170851)",170315302005032
1016,Vacant/Abandoned Building,17-01737276,3/28/17,Front,,Boarded,BASEMENT,Vacant,FALSE,TRUE,3639,S,MICHIGAN,AVE,60653,1177792.12,1880936.63,3,2,35,41.82861269,-87.62319564,"(41.82861268565262, -87.62319563765082)",170313514001018
1017,Vacant/Abandoned Building,17-01738550,3/28/17,,,,,,,,542,W,120TH,ST,60628,1174749.208,1825318.201,34,5,53,41.67605736,-87.63601365,"(41.676057359091, -87.63601364967158)",170315305011040
1018,Vacant/Abandoned Building,17-01738829,3/28/17,,,,,,,,11921,S,PRAIRIE,AVE,60628,1180052.813,1825971.225,9,5,53,41.67772993,-87.61658144,"(41.67772993328341, -87.61658143767777)",170315306001002
1019,Vacant/Abandoned Building,17-01738831,3/28/17,,,,,,,,10535,S,LAFAYETTE,AVE,60628,1177790.16,1835097.633,34,5,49,41.70282548,-87.6245886,"(41.702825484970276, -87.62458859744838)",170314910004002
1020,Vacant/Abandoned Building,17-01738833,3/28/17,,,,,,,,10539,S,LAFAYETTE,AVE,60628,1177790.96,1835069.333,34,5,49,41.70274781,-87.62458652,"(41.702747807729125, -87.6245865208861)",170314910004002
1021,Vacant/Abandoned Building,17-01738924,3/28/17,,,,,,,,6814,S,PARNELL,AVE,60621,1173745.534,1859724.042,6,7,68,41.77049401,-87.63867112,"(41.770494008398664, -87.63867111738581)",170316812003010
1022,Vacant/Abandoned Building,17-01738926,3/28/17,,,,,,,,6816,S,PARNELL,AVE,60621,1173745.934,1859710.642,6,7,68,41.77045723,-87.63867005,"(41.77045722837501, -87.63867004787757)",170316812003010
1023,Vacant/Abandoned Building,17-01739018,3/28/17,,,,,,,,2404,W,LITHUANIAN PLAZA,CT,60629,1161522.458,1858839.859,17,8,66,41.76832986,-87.6835007,"(41.76832986014088, -87.68350069505283)",170316609001019
1024,Vacant/Abandoned Building,17-01739207,3/28/17,Front,,Boarded,REAR,Vacant,FALSE,TRUE,7558,S,HARVARD,AVE,60620,1175375.767,1854832.467,6,6,69,41.75703467,-87.63284137,"(41.75703467115744, -87.63284137265852)",170316912001002
1025,Vacant/Abandoned Building,17-01740327,3/28/17,,,,,,,,660,E,133RD,ST,60827,1183042.191,1817558.907,9,5,54,41.65457654,-87.60589933,"(41.65457653817594, -87.60589932600736)",170315401011001
1026,Vacant/Abandoned Building,17-01742030,3/28/17,Rear,,Open,IN THE FRONT AND BACK,Vacant,FALSE,FALSE,1752,E,72ND,ST,60649,1189215.764,1857587.173,7,3,43,41.76427339,-87.58203251,"(41.764273388217845, -87.58203251327548)",170314305002003
1027,Vacant/Abandoned Building,17-01742882,3/28/17,Rear,,Boarded,,Vacant,FALSE,FALSE,6801,N,WOLCOTT,AVE,60626,1162382.62,1945191.106,49,24,1,42.005267,-87.6779303,"(42.0052670034519, -87.67793029639371)",170310107011013
1028,Vacant/Abandoned Building,17-01746527,3/28/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,6822,S,ARTESIAN,AVE,60629,1161217.886,1859348.761,17,8,66,41.76973267,-87.68460303,"(41.76973266690841, -87.68460303226841)",170316609001017
1029,Vacant/Abandoned Building,17-01746718,3/28/17,Front,,Open,FRONT,Vacant,TRUE,TRUE,11238,S,VERNON,AVE,60628,1181243.068,1830539.9,9,5,49,41.69023977,-87.61208475,"(41.69023977281865, -87.61208474652484)",170314914001009
1030,Vacant/Abandoned Building,17-01747324,3/28/17,Front,,Open,IN THE REAR,Vacant,FALSE,FALSE,6516,S,SANGAMON,ST,60621,1171095.989,1861623.119,6,7,68,41.77576362,-87.64832783,"(41.77576361629449, -87.64832783263367)",170316810002005
1031,Vacant/Abandoned Building,17-01749097,3/28/17,Front,,Open,FRONT DOOR AND SIDE DOOR OR BASEMENT WINDOW,Vacant,FALSE,FALSE,7113,S,EUCLID,AVE,60649,1190273.898,1858162.05,5,3,43,41.76582547,-87.57813575,"(41.765825468408885, -87.57813575331785)",170314305001000
1032,Vacant/Abandoned Building,17-01749291,3/28/17,Front,,Open,,Vacant,FALSE,FALSE,5544,S,WOLCOTT,AVE,60636,1164635.48,1867828.848,15,7,67,41.79293171,-87.67183646,"(41.79293170844507, -87.67183645991896)",170316704001007
1033,Vacant/Abandoned Building,17-01759286,3/29/17,Front,,Open,,Vacant,FALSE,FALSE,119,N,LONG,AVE,60644,1140317.481,1900422.236,28,15,25,41.88285167,-87.7602116,"(41.882851674231276, -87.7602115977375)",170312519004000
1034,Vacant/Abandoned Building,17-01759308,3/29/17,Front,,Open,,Vacant,FALSE,FALSE,1738,N,LAWNDALE,AVE,60647,1151443.04,1911304.856,26,25,23,41.91250351,-87.71907163,"(41.91250351420616, -87.71907163393402)",170312304001001
1035,Vacant/Abandoned Building,17-01757996,3/29/17,Front,,Open,FRONT DUE TO A CAR GOING INTO IT,Vacant,FALSE,FALSE,5741,W,GRAND,AVE,60639,1137671.926,1913743.746,36,25,19,41.91945561,-87.76960489,"(41.91945560501785, -87.7696048860859)",170311913022026
1036,Vacant/Abandoned Building,17-01759591,3/29/17,Front,,Open,FRONT,Vacant,FALSE,TRUE,8301,S,BUFFALO,AVE,60617,1199583.879,1850559.411,10,4,46,41.74473396,-87.54426789,"(41.744733961684105, -87.54426788542055)",170314602001004
1037,Vacant/Abandoned Building,17-01761817,3/29/17,Rear,,Open,,Vacant,FALSE,TRUE,3909,W,JACKSON,BLVD,60624,1150376.3,1898401.218,28,11,26,41.8771155,-87.72332762,"(41.877115501896995, -87.72332762113655)",170312608002002
1038,Vacant/Abandoned Building,17-01765021,3/29/17,Rear,,Open,,Vacant,FALSE,TRUE,7955,S,COLES,AVE,60617,1198205.395,1852731.82,7,4,46,41.75072978,-87.54924618,"(41.750729784687074, -87.54924618133194)",170314601001015
1039,Vacant/Abandoned Building,17-01766125,3/29/17,Rear,,Open,,Vacant,TRUE,TRUE,2112,W,GARFIELD,BLVD,60609,1163209.91,1868165.954,16,9,61,41.79388675,-87.67705444,"(41.79388675305724, -87.67705444125373)",170316116002014
1040,Vacant/Abandoned Building,17-01766531,3/29/17,,,,,,,,2904,W,JARLATH,ST,60645,1155721.38,1947929.09,50,24,2,42.01291745,-87.70236328,"(42.01291744549129, -87.70236327745606)",170310202001012
1041,Vacant/Abandoned Building,17-01767531,3/29/17,Front,,Boarded,FRONT DOOR,Vacant,FALSE,FALSE,344,W,65TH,ST,60621,1175072.467,1861937.653,20,7,68,41.77653889,-87.63374112,"(41.776538890478754, -87.63374112252065)",170316809002016
1042,Vacant/Abandoned Building,17-01767661,3/29/17,,,,,,,,7331,S,MAY,ST,60621,1169921.463,1856184.704,17,7,68,41.76086552,-87.65279127,"(41.76086551808553, -87.6527912738259)",170316814002012
1043,Vacant/Abandoned Building,17-01768774,3/29/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,7916,S,MUSKEGON,AVE,60617,1196546.42,1853028.537,7,4,46,41.75158532,-87.55531549,"(41.75158532457764, -87.55531549142196)",170314603021002
1044,Vacant/Abandoned Building,17-01769169,3/29/17,Front,,Open,,Vacant,FALSE,FALSE,7957,S,ESCANABA,AVE,60617,1196887.309,1852763.237,7,4,46,41.75084886,-87.55407513,"(41.75084885684986, -87.55407512634704)",170314601001014
1045,Vacant/Abandoned Building,17-01771330,3/29/17,Rear,,Open,SIDE DOOR,Vacant,FALSE,FALSE,7631,S,LAFLIN,ST,60620,1167440.21,1854124.906,17,6,71,41.75526666,-87.66194413,"(41.755266657989765, -87.66194412612502)",170317103001011
1046,Vacant/Abandoned Building,17-01772089,3/29/17,Rear,,Open,REAR,Vacant,TRUE,FALSE,6550,S,RHODES,AVE,60637,1181019.047,1862034.803,20,3,42,41.77667066,-87.61193846,"(41.7766706627057, -87.61193845832678)",170314207003004
1047,Vacant/Abandoned Building,17-01772854,3/29/17,Front,,Open,,Vacant,FALSE,TRUE,12359,S,YALE,AVE,60628,1176845.716,1822979.327,9,5,53,41.66959231,-87.62841,"(41.66959230731849, -87.62841000159085)",170315305021007
1048,Vacant/Abandoned Building,17-01774505,3/29/17,Rear,,Open,REAR,Vacant,TRUE,TRUE,16,W,105TH,ST,60628,1178107.937,1835353.14,34,5,49,41.70351945,-87.62341727,"(41.703519450474815, -87.62341727094928)",170314910001012
1049,Vacant/Abandoned Building,17-01775323,3/29/17,Front,,Boarded,,Vacant,FALSE,FALSE,127,E,119TH,PL,60628,1179188.51,1825755.398,9,5,53,41.67715736,-87.6197516,"(41.677157358395, -87.61975159566906)",170315306003005
1050,Vacant/Abandoned Building,17-01776173,3/29/17,Front,,Open,FRONT BACK WINDOWS,Vacant,FALSE,TRUE,7131,S,LANGLEY,AVE,60619,1182016.976,1857883.394,6,3,69,41.76525576,-87.60840841,"(41.76525575947363, -87.608408407817)",170316909001006
1051,Vacant/Abandoned Building,17-01776968,3/29/17,Front,,Boarded,,Vacant,FALSE,FALSE,8340,S,INGLESIDE,AVE,,1184009.261,1849889.42,8,6,44,41.74327317,-87.60135545,"(41.743273172175414, -87.6013554454147)",170314401021005
1052,Vacant/Abandoned Building,17-01778354,3/29/17,Rear,,Open,BACK DOOR AND GARAGE DOOR,Vacant,FALSE,FALSE,4202,W,25TH,ST,60623,1148774.495,1887055.445,22,10,30,41.84601241,-87.72950203,"(41.84601240795395, -87.72950202937615)",170313018022017
1053,Vacant/Abandoned Building,17-01781800,3/29/17,Front,,Boarded,,Vacant,FALSE,FALSE,6205,S,WINCHESTER,AVE,60636,1164422.872,1863509.983,15,7,67,41.78108468,-87.67273775,"(41.78108467910776, -87.67273774920572)",170316706002008
1054,Vacant/Abandoned Building,17-01791542,3/30/17,Front,,Open,BACK,Vacant,FALSE,TRUE,3928,W,CONGRESS,PKWY,60624,1150283.32,1897405.781,28,11,26,41.87438572,-87.72369498,"(41.87438572446529, -87.72369497887101)",170312608002013
1055,Vacant/Abandoned Building,17-01792986,3/30/17,,,,,,,,1636,W,51ST,ST,60609,1166183.052,1870892.763,20,9,61,41.80130664,-87.66607447,"(41.801306638684906, -87.6660744719579)",170316113002014
1056,Vacant/Abandoned Building,17-01795723,3/30/17,Front,,Boarded,,Vacant,FALSE,FALSE,4450,W,WEST END,AVE,60624,1146601.68,1900601.665,28,11,26,41.88322657,-87.73713094,"(41.88322656684219, -87.73713093601162)",170312604001032
1057,Vacant/Abandoned Building,17-01796223,3/30/17,,,,,,,,2026,N,HUMBOLDT,BLVD,60647,1156042.335,1913452.723,32,14,22,41.91830581,-87.70211688,"(41.918305807223085, -87.70211687579126)",170312212001002
1058,Vacant/Abandoned Building,17-01797392,3/30/17,,,,,,,,2119,W,69TH,PL,60636,1163365.743,1858552.11,17,7,67,41.76750182,-87.67675219,"(41.76750182083074, -87.67675218988687)",170316715002012
1059,Vacant/Abandoned Building,17-01799873,3/30/17,Rear,,Open,,Vacant,TRUE,FALSE,7955,S,GREEN,ST,60620,1172018.079,1852100.384,17,6,71,41.74961185,-87.6452268,"(41.749611848377526, -87.64522680008959)",170317108001010
1060,Vacant/Abandoned Building,17-01800662,3/30/17,Front,,Open,,Vacant,FALSE,TRUE,734,W,117TH,ST,60628,1173466.328,1827418.772,34,5,53,41.68185006,-87.64064747,"(41.68185006056023, -87.64064747148598)",170315302004057
1061,Vacant/Abandoned Building,17-01803393,3/30/17,,,,,,,,5652,S,JUSTINE,ST,60636,1166973.35,1867240.984,16,7,67,41.79126886,-87.66328055,"(41.79126885531316, -87.66328055135888)",170316702001017
1062,Vacant/Abandoned Building,17-01804128,3/30/17,,,,,,,,12415,S,WENTWORTH,AVE,60628,1177186.931,1822620.287,9,5,53,41.66859938,-87.62717197,"(41.6685993791714, -87.62717197114394)",170315305021012
1063,Vacant/Abandoned Building,17-01804259,3/30/17,Front,,Open,FRONT,Vacant,FALSE,TRUE,335,W,114TH,ST,60628,1175977.561,1829328.715,34,5,49,41.68703546,-87.63139801,"(41.68703546494837, -87.63139800771638)",170314913003005
1064,Vacant/Abandoned Building,17-01807240,3/30/17,Front,,Boarded,,Vacant,FALSE,FALSE,5954,S,LOWE,AVE,60621,1172996.72,1865279.937,20,7,68,41.78575658,-87.64125206,"(41.78575658199311, -87.64125205849814)",170318348003001
1065,Vacant/Abandoned Building,17-01807401,3/30/17,Rear,,Open,,Vacant,FALSE,FALSE,215,W,111TH,PL,60628,1176823.617,1831004.928,34,5,49,41.69161628,-87.62825051,"(41.69161628374186, -87.62825050667917)",170314913004002
1066,Vacant/Abandoned Building,17-01808913,3/30/17,Front,,Open,"REAR DOOR, ALMOST BUSTED AND IS ALWAYS OPEN , FENCES ARE GONE",Vacant,FALSE,TRUE,1146,W,111TH,PL,60643,1170671.446,1830857.46,34,22,75,41.69134759,-87.65077858,"(41.69134758975832, -87.65077857841726)",170317506003005
1067,Vacant/Abandoned Building,17-01809199,3/30/17,Rear,,Boarded,,Occupied,FALSE,TRUE,3546,W,62ND,PL,60629,1153847.671,1862949.426,23,8,66,41.77976282,-87.71152383,"(41.779762821542384, -87.71152382974702)",170316604003010
1068,Vacant/Abandoned Building,17-01809328,3/30/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,7001,S,EAST END,AVE,60649,1188987.21,1858900.467,5,3,43,41.76788265,-87.58282821,"(41.76788265109461, -87.58282820769954)",170314302003007
1069,Vacant/Abandoned Building,17-01815650,3/30/17,Front,,Open,ALL DOORS AND WINDOWS,Vacant,FALSE,TRUE,5056,W,AUGUSTA,BLVD,60651,1142384.709,1906180.882,37,15,25,41.89861595,-87.75247741,"(41.89861595267012, -87.75247740870827)",170312511003000
1070,Vacant/Abandoned Building,17-01815831,3/30/17,Front,,Boarded,,Vacant,FALSE,FALSE,9713,S,JEFFERY,AVE,60617,1191208.992,1840957.13,7,4,51,41.71859102,-87.5752639,"(41.718591022350566, -87.57526390095212)",170315103002030
1071,Vacant/Abandoned Building,17-01821046,3/31/17,,,,,,,,7212,S,UNIVERSITY,AVE,60619,1185129.28,1857425.291,5,3,69,41.76392614,-87.59701537,"(41.76392613549679, -87.5970153721672)",170318418002051
1072,Vacant/Abandoned Building,17-01821428,3/31/17,Front,,Open,,Vacant,FALSE,FALSE,151,E,120TH,ST,60628,1179377.155,1825427.319,9,5,53,41.67625277,-87.61907106,"(41.6762527697831, -87.61907105639527)",170315306003015
1073,Vacant/Abandoned Building,17-01826766,3/31/17,Rear,,Open,,Vacant,FALSE,FALSE,6520,S,STEWART,AVE,60621,1174743.444,1861822.17,20,7,68,41.77622933,-87.63495074,"(41.77622933183506, -87.63495073650017)",170316809001000
1074,Vacant/Abandoned Building,17-01827900,3/31/17,Front,,Open,,Vacant,FALSE,FALSE,7318,S,ABERDEEN,ST,60621,1170249.129,1856280.96,17,7,68,41.76112254,-87.65158756,"(41.76112253500069, -87.65158756283623)",170316814002013
1075,Vacant/Abandoned Building,17-01828192,3/31/17,Front,,Boarded,,Vacant,TRUE,FALSE,6831,S,PAULINA,ST,60636,1166188.78,1859401.343,17,7,67,41.76977263,-87.66638037,"(41.769772625985695, -87.66638037035642)",170316715003003
1076,Vacant/Abandoned Building,17-01829075,3/31/17,Rear,,Open,,Vacant,FALSE,FALSE,10137,S,EMERALD,AVE,60628,1173096.913,1837636.912,34,22,73,41.70989835,-87.64169938,"(41.709898350858374, -87.64169938291498)",170317305003011
1077,Vacant/Abandoned Building,17-01830490,3/31/17,Front,,Open,,Vacant,FALSE,TRUE,6058,S,MOZART,ST,60629,1158417.219,1864343.723,16,8,66,41.78349708,-87.69473316,"(41.78349707611395, -87.69473315833419)",170316603021009
1078,Vacant/Abandoned Building,17-01831068,3/31/17,Front,,Boarded,,Vacant,FALSE,FALSE,7342,S,PAULINA,ST,60636,1166283.801,1856013.071,17,7,67,41.76047273,-87.6661284,"(41.76047273046927, -87.66612840194577)",170316720001019
1079,Vacant/Abandoned Building,17-01831507,3/31/17,Front,,Boarded,,Vacant,FALSE,FALSE,7426,S,DR MARTIN LUTHER KING JR,DR,60619,1180193.671,1855863.323,6,3,69,41.75975444,-87.61515313,"(41.75975444208117, -87.61515313188558)",170316909005012
1080,Vacant/Abandoned Building,17-01834070,3/31/17,Front,,Boarded,,Vacant,FALSE,FALSE,11920,S,CALUMET,AVE,60628,1180369.561,1825906.13,9,5,53,41.67754407,-87.61542403,"(41.67754406657209, -87.61542402951578)",170315306001007
1081,Vacant/Abandoned Building,17-01834291,3/31/17,Front,,Open,TWO FRONT WINDOWS ON THE FIRST FLOOR.,Vacant,FALSE,FALSE,5249,W,GLADYS,AVE,60644,1141429.023,1897837.394,29,15,25,41.8757381,-87.75619375,"(41.87573809779663, -87.75619374553764)",170312521022007
1082,Vacant/Abandoned Building,17-01835374,3/31/17,Front,,Open,,Vacant,FALSE,FALSE,10762,S,LONGWOOD,DR,60643,1165064.521,1833251.04,19,22,75,41.69803607,-87.67123881,"(41.69803606684329, -87.67123880948465)",170317502003000
1083,Vacant/Abandoned Building,17-01835804,3/31/17,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,8401,S,MARQUETTE,AVE,60617,1195623.874,1849790.779,7,4,46,41.74272351,-87.55880291,"(41.742723506377516, -87.55880291292677)",170314603013011
1084,Vacant/Abandoned Building,17-01821924,3/31/17,Front,,Open,DOORS/WINDOWS,Vacant,FALSE,FALSE,6811,S,CARPENTER,ST,60621,1170487.72,1859650.524,6,7,68,41.77036385,-87.65061509,"(41.77036385150775, -87.65061508764512)",170316811004008
1085,Vacant/Abandoned Building,17-01823534,3/31/17,Rear,,Open,REAR,Vacant,FALSE,FALSE,628,E,92ND,PL,60619,1182045.571,1843778.967,9,6,44,41.726551,-87.60873893,"(41.72655099510958, -87.6087389307725)",170314409002007
1086,Vacant/Abandoned Building,17-01823898,3/31/17,Rear,,Open,,Vacant,FALSE,FALSE,11717,S,MORGAN,ST,60643,1171764.347,1827121.07,34,5,53,41.6810705,-87.64688636,"(41.68107049845306, -87.64688635694347)",170315303002019
1087,Vacant/Abandoned Building,17-01825071,3/31/17,,,,,,,,9721,S,OGLESBY,AVE,60617,1193673.832,1840770.885,10,4,51,41.71802004,-87.5662423,"(41.718020035784214, -87.5662423012928)",170315103001014
1088,Vacant/Abandoned Building,17-01851808,4/1/17,Rear,,Open,,Vacant,FALSE,TRUE,1631,S,CARPENTER,ST,60608,1169463.67,1892134.956,25,12,31,41.85952675,-87.6534267,"(41.859526747409966, -87.65342670141472)",170313106001000
1089,Vacant/Abandoned Building,17-01853853,4/1/17,Front,,Open,FRONT AND REAR DOOR AND THE GARAGE,Vacant,TRUE,FALSE,10339,S,FOREST,AVE,60628,1180073.013,1836476.702,9,5,49,41.70655798,-87.61618736,"(41.70655797799014, -87.61618735519474)",170314909022020
1090,Vacant/Abandoned Building,17-01858720,4/1/17,Front,,Open,JUST THE GARAGE,Vacant,FALSE,FALSE,2737,S,KOMENSKY,AVE,60623,1149822.421,1885493.365,22,10,30,41.84170558,-87.72569674,"(41.84170557507647, -87.72569674041564)",170313018031002
1091,Vacant/Abandoned Building,17-01859741,4/1/17,Front,,Open,FRONT WINDOWS,Vacant,FALSE,FALSE,3800,S,DEARBORN,ST,60609,1176593.787,1879773.559,3,2,35,41.82544822,-87.62762725,"(41.825448219541364, -87.6276272480064)",170313515001001
1092,Vacant/Abandoned Building,17-01859907,4/1/17,Front,,Open,REAR DOOR,Vacant,FALSE,FALSE,9141,S,URBAN,AVE,60619,1178211.245,1844292.81,9,6,49,41.72804876,-87.62276882,"(41.72804875898266, -87.62276882062083)",170314903002005
1093,Vacant/Abandoned Building,17-01864974,4/1/17,Front,,Open,,Vacant,FALSE,FALSE,5346,S,PEORIA,ST,60609,1171212.04,1869257.168,20,9,61,41.79670978,-87.64767923,"(41.796709780783125, -87.64767922604113)",170316121001027
1094,Vacant/Abandoned Building,17-01870887,4/2/17,Front,,Open,,Vacant,FALSE,TRUE,13154,S,VERNON,AVE,60827,1181604.728,1818167.19,9,5,54,41.65627893,-87.61114034,"(41.65627892814377, -87.61114033969683)",170315401023003
1095,Vacant/Abandoned Building,17-01873990,4/2/17,Front,,Open,FRONT,Vacant,FALSE,FALSE,6655,S,YALE,AVE,60621,1175652.77,1860833.081,6,7,68,41.77349485,-87.63164681,"(41.773494850180555, -87.6316468104356)",170316809003002
1096,Vacant/Abandoned Building,17-01874944,4/2/17,Garage,,Open,,Vacant,FALSE,FALSE,11821,S,INDIANA,AVE,60628,1179699.672,1826533.45,9,5,53,41.67928082,-87.61785695,"(41.679280816380846, -87.6178569545068)",170315301002022
1097,Vacant/Abandoned Building,17-01875894,4/2/17,Front,,Open,FRONT AND BACK DOORS,Vacant,FALSE,FALSE,642,E,87TH,PL,60619,1182049.95,1847105.955,6,6,44,41.73568054,-87.60862028,"(41.73568054177306, -87.60862027706126)",170314407001003
1098,Vacant/Abandoned Building,17-01892278,4/2/17,Front,,Open,FRONT DOOR,Vacant,FALSE,TRUE,6532,S,HOYNE,AVE,60636,1163486.919,1861317.55,16,7,67,41.77508803,-87.67623058,"(41.77508802859737, -87.67623058065912)",170316714001021
1099,Vacant/Abandoned Building,17-01918928,4/3/17,Front,,Open,BASEMENT WINDOWS,Vacant,FALSE,TRUE,7435,S,KENWOOD,AVE,60619,1186497.382,1855967.162,8,3,43,41.75989265,-87.59204709,"(41.75989264958036, -87.59204708602742)",170314304004007
1100,Vacant/Abandoned Building,17-01919719,4/3/17,Front,,Open,,Vacant,FALSE,FALSE,3546,W,62ND,ST,60629,1153653.719,1863273.47,23,8,66,41.78065589,-87.71222631,"(41.78065589428452, -87.7122263107015)",170316604003009
