Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location
03/29/2017,Completed - Dup,03/31/2017,17-01765554,Sanitation Code Violation,Standing water,2550 W NORTH AVE,60647,1159021.21459171,1910548.26262807,1,14,24,41.91027505832533,-87.6912521287851,"(41.91027505832533, -87.6912521287851)"
03/29/2017,Completed - Dup,03/31/2017,17-01765675,Sanitation Code Violation,Standing water,2550 W NORTH AVE,60647,1159021.21459171,1910548.26262807,1,14,24,41.91027505832533,-87.6912521287851,"(41.91027505832533, -87.6912521287851)"
03/29/2017,Completed,03/31/2017,17-01758480,Sanitation Code Violation,Other,2525 N CLARK ST,60614,1172310.6781251,1917305.09920376,43,19,7,41.92853277067207,-87.64223206013277,"(41.92853277067207, -87.64223206013277)"
03/29/2017,Completed,03/31/2017,17-01760954,Sanitation Code Violation,Other,1900 W IRVING PARK RD,60613,1162960.73662227,1926581.06967177,47,19,5,41.95418820943902,-87.67632852654525,"(41.95418820943902, -87.67632852654525)"
03/29/2017,Completed,03/31/2017,17-01761038,Sanitation Code Violation,Garbage in alley,2814 N KILBOURN AVE,60641,1145899.63912339,1918329.80698236,31,25,20,41.931887804232915,-87.73925803828243,"(41.931887804232915, -87.73925803828243)"
03/29/2017,Completed,03/31/2017,17-01761287,Sanitation Code Violation,Garbage in alley,1529 N LEAMINGTON AVE,60651,1141758.96002915,1909681.31581288,37,25,25,41.90823314664291,-87.75468905449048,"(41.90823314664291, -87.75468905449048)"
03/29/2017,Completed,03/31/2017,17-01762014,Sanitation Code Violation,Construction Site Cleanliness/Fence,1922 N MILWAUKEE AVE,60647,1160235.15471315,1912782.40010361,32,14,22,41.916380675709334,-87.68673070693517,"(41.916380675709334, -87.68673070693517)"
03/29/2017,Completed,03/31/2017,17-01762699,Sanitation Code Violation,Dumpster not being emptied,1529 W HOLLYWOOD AVE,60660,1164957.26349426,1937985.39008668,48,20,77,41.985439861308244,-87.66866380070697,"(41.985439861308244, -87.66866380070697)"
03/29/2017,Completed,03/31/2017,17-01765310,Sanitation Code Violation,Garbage in yard,6750 S PAXTON AVE,60649,1192027.54020631,1860974.85531829,5,3,43,41.77350159040384,-87.57161687236002,"(41.77350159040384, -87.57161687236002)"
03/29/2017,Completed,03/31/2017,17-01765438,Sanitation Code Violation,Construction Site Cleanliness/Fence,1912 W ERIE ST,60622,1163539.52579117,1904362.96639306,1,12,24,41.89320813552867,-87.67482804663283,"(41.89320813552867, -87.67482804663283)"
03/29/2017,Completed,03/31/2017,17-01765459,Sanitation Code Violation,Standing water,2550 W NORTH AVE,60647,1159021.21459171,1910548.26262807,1,14,24,41.91027505832533,-87.6912521287851,"(41.91027505832533, -87.6912521287851)"
03/29/2017,Completed,03/31/2017,17-01765672,Sanitation Code Violation,Dog feces in yard,2417 N FAIRFIELD AVE,60647,1157629.9183012,1916057.90022615,1,14,22,41.92542239815429,-87.69621285329686,"(41.92542239815429, -87.69621285329686)"
03/29/2017,Completed,03/31/2017,17-01772973,Sanitation Code Violation,Overflowing carts,4662 N SPAULDING AVE,60625,1153539.89969369,1930833.12040041,33,17,14,41.966049076125756,-87.71084732396366,"(41.966049076125756, -87.71084732396366)"
03/29/2017,Completed,03/31/2017,17-01773464,Sanitation Code Violation,Dumpster not being emptied,2476 N LINCOLN AVE,60614,1169972.36057773,1916703.7005826,43,19,7,41.92693390075517,-87.65084210493522,"(41.92693390075517, -87.65084210493522)"
03/29/2017,Completed,03/31/2017,17-01776585,Sanitation Code Violation,Dog feces in yard,3639 W 84TH ST,60652,1153386.56819648,1848631.35869671,18,8,70,41.74048085798876,-87.71359248093279,"(41.74048085798876, -87.71359248093279)"
03/29/2017,Completed,03/31/2017,17-01777034,Sanitation Code Violation,Garbage in alley,3909 N GREENVIEW AVE,60613,1165377.74300682,1926040.46102417,47,19,6,41.952653564872634,-87.66745876060597,"(41.952653564872634, -87.66745876060597)"
03/29/2017,Completed,03/31/2017,17-01777082,Sanitation Code Violation,Other,4923 W ST PAUL AVE,60639,1143100.61117452,1911181.22791093,37,25,25,41.91232412670875,-87.74972295529821,"(41.91232412670875, -87.74972295529821)"
03/29/2017,Completed,03/31/2017,17-01777083,Sanitation Code Violation,Other,4925 W ST PAUL AVE,60639,1143089.91117452,1911180.92791093,37,25,25,41.91232350325893,-87.74976227217235,"(41.91232350325893, -87.74976227217235)"
03/29/2017,Completed,03/31/2017,17-01777380,Sanitation Code Violation,Overflowing carts,4211 W CORTEZ ST,60651,1148115.63372965,1906668.11012994,37,11,23,41.89984455499755,-87.73141528505747,"(41.89984455499755, -87.73141528505747)"
03/29/2017,Completed,03/31/2017,17-01779285,Sanitation Code Violation,Dog feces in yard,4057 N RICHMOND ST,60618,1155992.46528456,1926824.41521506,33,17,16,41.954999698424565,-87.70193826896072,"(41.954999698424565, -87.70193826896072)"
03/29/2017,Completed,03/31/2017,17-01779456,Sanitation Code Violation,Garbage in alley,5519 W CHICAGO AVE,60651,1139278.92171482,1904793.01879225,37,15,25,41.894864622414126,-87.76391878143454,"(41.894864622414126, -87.76391878143454)"
03/29/2017,Completed,03/31/2017,17-01783995,Sanitation Code Violation,Garbage in alley,6713 S EAST END AVE,60649,1188690.43992369,1860806.09436711,5,3,43,41.773118952340006,-87.58385512029767,"(41.773118952340006, -87.58385512029767)"
03/29/2017,Completed,03/31/2017,17-01784924,Sanitation Code Violation,Overflowing carts,3216 W 25TH ST,60623,1155423.93670984,1887220.48177111,12,10,30,41.846334400614374,-87.70509446658096,"(41.846334400614374, -87.70509446658096)"
03/29/2017,Open,,17-01777079,Sanitation Code Violation,Other,1525 S KOLIN AVE,60623,1147634.4705166,1892185.26807972,24,10,29,41.86011121923309,-87.73355438058843,"(41.86011121923309, -87.73355438058843)"
03/29/2017,Open,,17-01783509,Sanitation Code Violation,Garbage in alley,1323 W 31ST PL,60608,1168018.65693179,1883902.09432864,11,9,60,41.83696630673889,-87.65896820182209,"(41.83696630673889, -87.65896820182209)"
03/29/2017,Open - Dup,,17-01772233,Sanitation Code Violation,Garbage in yard,1439 S LAWNDALE AVE,60623,1151942.15418733,1892810.62518656,24,10,29,41.861743605791936,-87.71772542701335,"(41.861743605791936, -87.71772542701335)"
03/29/2017,Open - Dup,,17-01776960,Sanitation Code Violation,Other,2330 W 112TH ST,60643,1162859.06998211,1830249.94001618,19,22,75,41.68984676228533,-87.67939749855195,"(41.68984676228533, -87.67939749855195)"
03/29/2017,Open,,17-01759372,Sanitation Code Violation,Dog feces in yard,6926 S JUSTINE ST,60636,1167199.78652028,1858796.12109268,16,7,67,41.76809024542269,-87.66269175461306,"(41.76809024542269, -87.66269175461306)"
03/29/2017,Open,,17-01759374,Sanitation Code Violation,Dog feces in yard,12516 S UNION AVE,60628,1173926.29740673,1821875.5417961,34,5,53,41.66662837439663,-87.63912720178392,"(41.66662837439663, -87.63912720178392)"
03/29/2017,Open,,17-01759816,Sanitation Code Violation,Garbage in yard,4028 S INDIANA AVE,60653,1178264.05210072,1878346.26222525,3,2,38,41.82149379137731,-87.62154290961641,"(41.82149379137731, -87.62154290961641)"
03/29/2017,Open,,17-01762777,Sanitation Code Violation,Garbage in yard,1306 W 98TH ST,60643,1169345.64132743,1839800.5699706,21,22,73,41.71591762248826,-87.65537473634527,"(41.71591762248826, -87.65537473634527)"
03/29/2017,Open,,17-01763203,Sanitation Code Violation,Garbage in yard,5933 S GREEN ST,60621,1171654.12242591,1865503.8525947,16,7,68,41.78640058115196,-87.6461680837258,"(41.78640058115196, -87.6461680837258)"
03/29/2017,Open,,17-01763490,Sanitation Code Violation,Garbage in alley,1439 S LAWNDALE AVE,60623,1151942.15418733,1892810.62518656,24,10,29,41.861743605791936,-87.71772542701335,"(41.861743605791936, -87.71772542701335)"
03/29/2017,Open,,17-01763965,Sanitation Code Violation,Garbage in yard,9501 S JEFFERY AVE,60617,1191171.75419344,1842363.32181543,7,4,51,41.722450655061884,-87.57535494247286,"(41.722450655061884, -87.57535494247286)"
03/29/2017,Open,,17-01764716,Sanitation Code Violation,Garbage in yard,2400 W 55TH ST,60632,1161304.56226739,1868147.78041554,15,9,63,41.793876583528366,-87.68404176974686,"(41.793876583528366, -87.68404176974686)"
03/29/2017,Open,,17-01765916,Sanitation Code Violation,Garbage in alley,7807 S SANGAMON ST,60620,1171328.82488047,1853066.87740889,17,6,71,41.75227913263005,-87.64772428682411,"(41.75227913263005, -87.64772428682411)"
03/29/2017,Open,,17-01765923,Sanitation Code Violation,Garbage in alley,7811 S SANGAMON ST,60620,1171329.62488047,1853040.07740889,17,6,71,41.75220557244552,-87.64772213779183,"(41.75220557244552, -87.64772213779183)"
03/29/2017,Open,,17-01765969,Sanitation Code Violation,Garbage in alley,7810 S PEORIA ST,60620,1171660.18471004,1853055.81439936,17,6,71,41.75224152192584,-87.64651032241153,"(41.75224152192584, -87.64651032241153)"
03/29/2017,Open,,17-01769455,Sanitation Code Violation,Other,3219 W 65TH ST,60629,1156043.8406944,1861344.71629137,17,8,66,41.775315399162174,-87.70351539095103,"(41.775315399162174, -87.70351539095103)"
03/29/2017,Open,,17-01770851,Sanitation Code Violation,Other,6643 S HOYNE AVE,60636,1163507.31378068,1860583.08711894,16,7,67,41.77307213478228,-87.67617638861272,"(41.77307213478228, -87.67617638861272)"
03/29/2017,Open,,17-01775935,Sanitation Code Violation,Garbage in yard,4740 W RACE AVE,60644,1144662.76002085,1903238.54997075,28,11,25,41.89049923149643,-87.74418436866982,"(41.89049923149643, -87.74418436866982)"
03/29/2017,Open,,17-01776298,Sanitation Code Violation,Garbage in yard,7873 S SOUTH SHORE DR,60649,1198311.89436963,1853436.6980964,7,4,46,41.752661355570694,-87.54883237577604,"(41.752661355570694, -87.54883237577604)"
03/30/2017,Completed - Dup,03/30/2017,17-01801264,Sanitation Code Violation,Overflowing carts,6138 N SACRAMENTO AVE,60659,1155234.98672813,1940710.3198708,50,24,2,41.993118667260106,-87.70434810490192,"(41.993118667260106, -87.70434810490192)"
03/30/2017,Completed,03/30/2017,17-01789925,Sanitation Code Violation,Other,354 E NORTH WATER ST,60611,1178896.45898629,1903132.20978632,42,18,8,41.88949361364065,-87.61846591384405,"(41.88949361364065, -87.61846591384405)"
03/30/2017,Completed,03/30/2017,17-01794926,Sanitation Code Violation,Dumpster not being emptied,3520 N LAKE SHORE DR,60657,1172123.24718811,1924163.87871319,46,19,6,41.947357668443516,-87.642717758238,"(41.947357668443516, -87.642717758238)"
03/30/2017,Completed,03/30/2017,17-01797818,Sanitation Code Violation,Other,546 N CENTRAL AVE,60644,1138938.01332289,1903065.10423149,29,15,25,41.890129211055935,-87.76521288356918,"(41.890129211055935, -87.76521288356918)"
03/30/2017,Completed,03/30/2017,17-01797934,Sanitation Code Violation,Other,550 N CENTRAL AVE,60644,1138948.61332289,1902759.20423149,29,15,25,41.889289590310696,-87.76518139334718,"(41.889289590310696, -87.76518139334718)"
03/30/2017,Completed,03/30/2017,17-01797996,Sanitation Code Violation,Garbage in alley,5418 W BERENICE AVE,60641,1139546.58739516,1925099.04989771,38,16,15,41.95058170649475,-87.7624391951848,"(41.95058170649475, -87.7624391951848)"
03/30/2017,Completed,03/30/2017,17-01798011,Sanitation Code Violation,Other,614 N SPAULDING AVE,60624,1154267.72199656,1903900.10801423,27,11,23,41.89212822540681,-87.70889244769954,"(41.89212822540681, -87.70889244769954)"
03/30/2017,Completed,03/30/2017,17-01798087,Sanitation Code Violation,Other,1304 N MENARD AVE,60651,1137445.33193393,1908094.15702322,29,25,25,41.9039565500265,-87.77057363129468,"(41.9039565500265, -87.77057363129468)"
03/30/2017,Completed,03/30/2017,17-01798170,Sanitation Code Violation,Other,18 N MASON AVE,60644,1136776.36012672,1899527.14739911,29,15,25,41.88045959049815,-87.77323639106763,"(41.88045959049815, -87.77323639106763)"
03/30/2017,Completed,03/30/2017,17-01798209,Sanitation Code Violation,Garbage in alley,5417 W GRACE ST,60641,1139563.47998959,1924775.61002228,38,16,15,41.94969384773022,-87.76238501876401,"(41.94969384773022, -87.76238501876401)"
03/30/2017,Completed,03/30/2017,17-01798296,Sanitation Code Violation,Other,3101 N OCTAVIA AVE,60707,1126876.93482359,1919817.74511649,29,25,17,41.936311307974165,-87.80913154405461,"(41.936311307974165, -87.80913154405461)"
03/30/2017,Completed,03/30/2017,17-01799870,Sanitation Code Violation,Other,3318 N MILWAUKEE AVE,60641,1149034.17827587,1921822.83592101,30,17,16,41.94141279547496,-87.7276482822206,"(41.94141279547496, -87.7276482822206)"
03/30/2017,Completed,03/30/2017,17-01803105,Sanitation Code Violation,Garbage in alley,1521 N MONTICELLO AVE,60651,1151751.9098015,1909867.6640281,26,25,23,41.908553651388,-87.71797479795214,"(41.908553651388, -87.71797479795214)"
03/30/2017,Completed,03/30/2017,17-01803423,Sanitation Code Violation,Garbage in alley,2680 N BURLING ST,60614,1170806.74991303,1918227.28311428,43,19,7,41.93109641536229,-87.6477313420095,"(41.93109641536229, -87.6477313420095)"
03/30/2017,Completed,03/31/2017,17-01807174,Sanitation Code Violation,Construction Site Cleanliness/Fence,4153 N BERNARD ST,60618,1152646.54201678,1927395.10253136,35,17,16,41.956632690317136,-87.71422338494344,"(41.956632690317136, -87.71422338494344)"
03/30/2017,Completed,03/31/2017,17-01808166,Sanitation Code Violation,Standing water,6151 W 52ND ST,60638,1136157.10580112,1869462.29476913,14,8,56,41.797968034015405,-87.77622631655674,"(41.797968034015405, -87.77622631655674)"
03/30/2017,Completed,03/31/2017,17-01810116,Sanitation Code Violation,Standing water,1000 S MICHIGAN AVE,60605,1177415.20740968,1895982.98957414,4,1,32,41.869909492230626,-87.62412258020504,"(41.869909492230626, -87.62412258020504)"
03/30/2017,Completed,03/31/2017,17-01810463,Sanitation Code Violation,Overflowing carts,6138 N SACRAMENTO AVE,60659,1155234.98672813,1940710.3198708,50,24,2,41.993118667260106,-87.70434810490192,"(41.993118667260106, -87.70434810490192)"
03/30/2017,Completed,03/31/2017,17-01817844,Sanitation Code Violation,Garbage in yard,3024 N CHRISTIANA AVE,60618,1153528.6300863,1919920.82552223,35,14,21,41.93610520412292,-87.71118002022351,"(41.93610520412292, -87.71118002022351)"
03/30/2017,Completed,03/31/2017,17-01792733,Sanitation Code Violation,Garbage in alley,1841 W TOUHY AVE,60626,1162694.52918176,1947865.93028616,49,24,1,42.012600226643954,-87.67670728280333,"(42.012600226643954, -87.67670728280333)"
03/30/2017,Completed,03/31/2017,17-01794974,Sanitation Code Violation,Overflowing carts,4651 S KARLOV AVE,60632,1149807.12072926,1873475.92899091,14,8,57,41.808728375027286,-87.726064598858,"(41.808728375027286, -87.726064598858)"
03/30/2017,Completed,03/31/2017,17-01795164,Sanitation Code Violation,Standing water,4352 W 47TH ST,60632,1148015.77032568,1873109.08521543,14,8,57,41.80775624733463,-87.73264438271458,"(41.80775624733463, -87.73264438271458)"
03/30/2017,Completed,03/31/2017,17-01795167,Sanitation Code Violation,Standing water,4635 S KOLMAR AVE,60632,1146804.0391225,1873516.07363061,14,8,57,41.808896239600024,-87.73707839474409,"(41.808896239600024, -87.73707839474409)"
03/30/2017,Completed,03/31/2017,17-01796689,Sanitation Code Violation,Garbage in yard,4400 W MONTANA ST,60639,1146630.88040051,1915958.69998971,31,25,20,41.92536732996271,-87.73663144821762,"(41.92536732996271, -87.73663144821762)"
03/30/2017,Completed,03/31/2017,17-01798065,Sanitation Code Violation,Other,1300 N RITCHIE CT,60610,1176642.25989415,1909070.85072505,43,18,8,41.90584076582847,-87.62656451312797,"(41.90584076582847, -87.62656451312797)"
03/30/2017,Completed,03/31/2017,17-01799739,Sanitation Code Violation,Dog feces in yard,2709 S KOSTNER AVE,60623,1147497.98712859,1885628.2599778,22,10,30,41.842120556083216,-87.73422330590995,"(41.842120556083216, -87.73422330590995)"
03/30/2017,Completed,03/31/2017,17-01802632,Sanitation Code Violation,Garbage in yard,4816 S KEDVALE AVE,60632,1149506.78340381,1872370.49840703,14,8,57,41.80570072937947,-87.72719478106316,"(41.80570072937947, -87.72719478106316)"
03/30/2017,Completed,03/31/2017,17-01803517,Sanitation Code Violation,Dumpster not being emptied,1750 N CLARK ST,60614,1174748.48148846,1912069.09072949,43,18,7,41.91411068148951,-87.63343109087752,"(41.91411068148951, -87.63343109087752)"
03/30/2017,Completed,03/31/2017,17-01805640,Sanitation Code Violation,Other,123 N CLARK ST,60602,1175522.31700796,1901031.2616811,42,1,32,41.883804962320205,-87.63092018923805,"(41.883804962320205, -87.63092018923805)"
03/30/2017,Completed - Dup,04/03/2017,17-01808886,Sanitation Code Violation,Dog feces in yard,7144 S SACRAMENTO AVE,60629,1157607.54008062,1857104.52771475,18,8,66,41.76364811828503,-87.69789785037918,"(41.76364811828503, -87.69789785037918)"
03/30/2017,Completed,04/03/2017,17-01794052,Sanitation Code Violation,Garbage in yard,1503 S BLUE ISLAND AVE,60608,1168199.51457508,1892848.13967113,25,12,28,41.86151115941803,-87.65804642667815,"(41.86151115941803, -87.65804642667815)"
03/30/2017,Completed,04/03/2017,17-01796120,Sanitation Code Violation,Overflowing carts,3433 W DIVERSEY AVE,60647,1153020.6422164,1918409.59879857,35,14,22,41.931968379806264,-87.71308711328341,"(41.931968379806264, -87.71308711328341)"
03/30/2017,Completed,04/03/2017,17-01798518,Sanitation Code Violation,Garbage in alley,291 S SACRAMENTO BLVD,60612,1156426.05949991,1898566.89971993,27,11,27,41.877450012682104,-87.70111007075754,"(41.877450012682104, -87.70111007075754)"
03/30/2017,Completed,04/03/2017,17-01805115,Sanitation Code Violation,Dog feces in yard,5229 W GEORGE ST,60641,1141013.7842944,1918780.90452671,31,25,19,41.933217156949866,-87.75720191382308,"(41.933217156949866, -87.75720191382308)"
03/30/2017,Completed,04/03/2017,17-01806730,Sanitation Code Violation,Other,3601 W 81ST ST,60652,1153745.90001624,1850643.97999727,18,8,70,41.745996724066,-87.71222268693202,"(41.745996724066, -87.71222268693202)"
03/30/2017,Completed,04/03/2017,17-01807065,Sanitation Code Violation,,7144 S SACRAMENTO AVE,60629,1157607.54008062,1857104.52771475,18,8,66,41.76364811828503,-87.69789785037918,"(41.76364811828503, -87.69789785037918)"
03/30/2017,Open,,17-01793988,Sanitation Code Violation,Standing water,43 W 68TH ST,60621,1177004.87001228,1859906.04997829,6,7,69,41.77092059659598,-87.62671826647964,"(41.77092059659598, -87.62671826647964)"
03/30/2017,Open,,17-01794891,Sanitation Code Violation,Garbage in alley,8306 S ELIZABETH ST,60620,1169437.33857254,1849701.50701617,21,6,71,41.74308524990472,-87.65475302035262,"(41.74308524990472, -87.65475302035262)"
03/30/2017,Open,,17-01795893,Sanitation Code Violation,Other,9147 S RACINE AVE,60620,1169930.92472755,1844126.59652223,21,22,73,41.727776212452014,-87.65310594433615,"(41.727776212452014, -87.65310594433615)"
03/30/2017,Open,,17-01796174,Sanitation Code Violation,Garbage in alley,7445 S EVANS AVE,60619,1182513.34192188,1855809.75931257,6,3,69,41.759554001531974,-87.60665330063343,"(41.759554001531974, -87.60665330063343)"
03/30/2017,Open,,17-01797394,Sanitation Code Violation,Other,43 N WALLER AVE,60644,1138159.78418749,1899751.64210883,29,15,25,41.88105074598887,-87.76815108403179,"(41.88105074598887, -87.76815108403179)"
03/30/2017,Open,,17-01798485,Sanitation Code Violation,Other,521 W BARRY AVE,60657,1172238.12999663,1920641.30999028,44,19,6,41.93768907246504,-87.64239984929907,"(41.93768907246504, -87.64239984929907)"
03/30/2017,Open,,17-01798633,Sanitation Code Violation,Other,7837 S LANGLEY AVE,60619,1182253.58718405,1853195.1829913,6,6,69,41.75238534747488,-87.6076861113296,"(41.75238534747488, -87.6076861113296)"
03/30/2017,Open,,17-01798665,Sanitation Code Violation,Garbage in alley,6431 S FAIRFIELD AVE,60629,1159150.82682126,1861864.83812661,17,8,66,41.77667968270508,-87.69211125143734,"(41.77667968270508, -87.69211125143734)"
03/30/2017,Open,,17-01799183,Sanitation Code Violation,Garbage in yard,7219 S CONSTANCE AVE,60649,1189624.96243343,1857389.84010441,7,3,43,41.76372207133757,-87.58053905425176,"(41.76372207133757, -87.58053905425176)"
03/30/2017,Open,,17-01800209,Sanitation Code Violation,Overflowing carts,3241 W 63RD ST,60629,1155863.75322172,1862670.57607604,17,8,66,41.77895737379674,-87.70414001399898,"(41.77895737379674, -87.70414001399898)"
03/30/2017,Open,,17-01800296,Sanitation Code Violation,Other,7244 S LAFAYETTE AVE,60621,1177086.42119277,1856968.44998703,6,7,69,41.76285765765155,-87.62650782130589,"(41.76285765765155, -87.62650782130589)"
03/30/2017,Open,,17-01802467,Sanitation Code Violation,Garbage in yard,1317 W 73RD PL,60636,1168634.69157808,1856025.03861784,17,7,67,41.7604552123707,-87.65751195887502,"(41.7604552123707, -87.65751195887502)"
03/30/2017,Open,,17-01803551,Sanitation Code Violation,Construction Site Cleanliness/Fence,2317 N CLARK ST,60614,1173051.69168497,1915689.06011585,43,18,7,41.92408186963738,-87.63955716099727,"(41.92408186963738, -87.63955716099727)"
03/30/2017,Open,,17-01809020,Sanitation Code Violation,Other,7638 S UNION AVE,60620,1172957.24202199,1854224.3730131,6,6,71,41.75541968235847,-87.64172276034725,"(41.75541968235847, -87.64172276034725)"
03/30/2017,Open,,17-01809883,Sanitation Code Violation,Standing water,1540 W 49TH ST,60609,1166792.73647165,1872234.93607272,20,9,61,41.80497670706289,-87.66380019524281,"(41.80497670706289, -87.66380019524281)"
03/30/2017,Open,,17-01810166,Sanitation Code Violation,Garbage in yard,1524 W 49TH ST,60609,1166906.83647165,1872237.83607272,20,9,61,41.80498222518128,-87.66338164213055,"(41.80498222518128, -87.66338164213055)"
03/30/2017,Open,,17-01810787,Sanitation Code Violation,Garbage in alley,6702 S CAMPBELL AVE,60629,1160863.52671404,1860137.75942859,17,8,66,41.77190511955915,-87.68588019521322,"(41.77190511955915, -87.68588019521322)"
03/30/2017,Open,,17-01811085,Sanitation Code Violation,Dog feces in yard,7942 S CRANDON AVE,60617,1192908.02472995,1852756.86867466,7,4,46,41.75092935414137,-87.56865707201737,"(41.75092935414137, -87.56865707201737)"
03/30/2017,Open,,17-01813337,Sanitation Code Violation,Dumpster not being emptied,6213 S DORCHESTER AVE,60637,1186608.26421521,1864026.4668137,20,3,42,41.7820054658678,-87.5913859000141,"(41.7820054658678, -87.5913859000141)"
03/30/2017,Open,,17-01817720,Sanitation Code Violation,Dog feces in yard,10544 S SPRINGFIELD AVE,60655,1152208.32177758,1834400.14008091,19,22,74,41.701450985102895,-87.71828202296972,"(41.701450985102895, -87.71828202296972)"
03/31/2017,Completed,03/31/2017,17-01818444,Sanitation Code Violation,Dumpster not being emptied,2515 N CLARK ST,60614,1172357.7781251,1917200.59920376,43,19,7,41.92824497635366,-87.6420620811142,"(41.92824497635366, -87.6420620811142)"
03/31/2017,Completed,03/31/2017,17-01825809,Sanitation Code Violation,Construction Site Cleanliness/Fence,3354 N KILBOURN AVE,60641,1145787.39167159,1921922.0703124,30,17,16,41.941747435229566,-87.7395791048248,"(41.941747435229566, -87.7395791048248)"
03/31/2017,Completed,03/31/2017,17-01832412,Sanitation Code Violation,Other,1539 W WELLINGTON AVE,60657,1165531.19709582,1919997.95967598,32,19,6,41.9360693717329,-87.66706731508286,"(41.9360693717329, -87.66706731508286)"
03/31/2017,Completed,03/31/2017,17-01833582,Sanitation Code Violation,Other,1427 N CLEAVER ST,60642,1166448.94869328,1909608.04601672,2,14,24,41.907539223349175,-87.66399254797582,"(41.907539223349175, -87.66399254797582)"
03/31/2017,Completed,04/03/2017,17-01821317,Sanitation Code Violation,Other,4917 W CULLOM AVE,60641,1142795.03783343,1928137.66077801,45,16,15,41.95885992363594,-87.75042200750536,"(41.95885992363594, -87.75042200750536)"
03/31/2017,Completed,04/03/2017,17-01822878,Sanitation Code Violation,Other,8454 W CATALPA AVE,60656,1118949.99276653,1935433.30020581,41,16,76,41.979291666261474,-87.8379328592879,"(41.979291666261474, -87.8379328592879)"
03/31/2017,Completed,04/03/2017,17-01828610,Sanitation Code Violation,Garbage in alley,3053 W WASHINGTON BLVD,60612,1156014.0145244,1900525.44458981,27,12,27,41.88283277299736,-87.70257014134634,"(41.88283277299736, -87.70257014134634)"
03/31/2017,Completed,04/03/2017,17-01830654,Sanitation Code Violation,Other,188 W MADISON ST,60602,1174826.53080563,1900349.28937774,42,1,32,41.88194918899528,-87.63349557633742,"(41.88194918899528, -87.63349557633742)"
03/31/2017,Completed,04/03/2017,17-01833663,Sanitation Code Violation,Garbage in alley,4146 W OAKDALE AVE,60641,1148211.41742707,1919289.99022695,31,25,21,41.934478361767226,-87.73073771876793,"(41.934478361767226, -87.73073771876793)"
03/31/2017,Completed,04/03/2017,17-01833925,Sanitation Code Violation,Standing water,2020 W FARGO AVE,60645,1161438.41269098,1949266.83679012,49,24,1,42.01647069292497,-87.68128988571345,"(42.01647069292497, -87.68128988571345)"
03/31/2017,Completed,04/03/2017,17-01833926,Sanitation Code Violation,Garbage in alley,2630 N TROY ST,60647,1154923.60002944,1917420.24961476,32,14,22,41.929215540146544,-87.70612058332873,"(41.929215540146544, -87.70612058332873)"
03/31/2017,Completed,04/03/2017,17-01835315,Sanitation Code Violation,Construction Site Cleanliness/Fence,5628 N KEYSTONE AVE,60646,1148379.4310255,1937063.62588437,39,17,13,41.98324731856884,-87.72966011603594,"(41.98324731856884, -87.72966011603594)"
03/31/2017,Completed,04/03/2017,17-01836868,Sanitation Code Violation,Dog feces in yard,3537 W SCHOOL ST,60618,1152183.18362786,1921716.29007878,35,17,21,41.94105878619712,-87.7160771779536,"(41.94105878619712, -87.7160771779536)"
03/31/2017,Completed,04/03/2017,17-01839663,Sanitation Code Violation,Other,5427 N MONITOR AVE,60630,1136206.60927853,1935528.98899451,45,16,11,41.979262837276664,-87.77446682313422,"(41.979262837276664, -87.77446682313422)"
03/31/2017,Open,,17-01818688,Sanitation Code Violation,Overflowing carts,1540 W WAVELAND AVE,60613,1165285.74307482,1924646.62599363,44,19,6,41.948830777767,-87.66783674110093,"(41.948830777767, -87.66783674110093)"
03/31/2017,Open,,17-01823698,Sanitation Code Violation,Garbage in yard,2711 W 18TH ST,60608,1158525.03152623,1891283.27008998,24,10,29,41.857420315065866,-87.69360249327337,"(41.857420315065866, -87.69360249327337)"
03/31/2017,Open,,17-01825109,Sanitation Code Violation,Garbage in alley,509 W 127TH PL,60628,1175302.38998021,1820338.1700276,9,5,53,41.66237904501508,-87.63413677365,"(41.66237904501508, -87.63413677365)"
03/31/2017,Open,,17-01825214,Sanitation Code Violation,Garbage in alley,1400 N DAMEN AVE,60622,1162807.64318021,1909434.98820649,1,14,24,41.90714153114168,-87.67737354869192,"(41.90714153114168, -87.67737354869192)"
03/31/2017,Open,,17-01826008,Sanitation Code Violation,Other,8248 S MARYLAND AVE,60619,1183336.337018,1850486.52478255,8,6,44,41.744927374447556,-87.60380249826507,"(41.744927374447556, -87.60380249826507)"
03/31/2017,Open,,17-01826782,Sanitation Code Violation,Garbage in yard,6520 S STEWART AVE,60621,1174743.44356851,1861822.17010687,20,7,68,41.77622933183506,-87.63495073650017,"(41.77622933183506, -87.63495073650017)"
03/31/2017,Open,,17-01827471,Sanitation Code Violation,,8039 S MARQUETTE AVE,60617,1195571.98139993,1852185.07869357,7,4,46,41.74929493418012,-87.55891409107039,"(41.74929493418012, -87.55891409107039)"
03/31/2017,Open,,17-01827482,Sanitation Code Violation,Garbage in alley,7030 S ASHLAND AVE,60636,1166895.96749018,1858097.16989093,17,7,67,41.7661787261692,-87.6638253370811,"(41.7661787261692, -87.6638253370811)"
