,Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What is the Nature of this Code Violation?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,Latitude,Longitude,Location,FIPS
1686,2/12/17,Completed,2/16/17,17-00786667,Sanitation Code Violation,Construction Site Cleanliness/Fence,2813 W WILCOX ST,60612,1157659.547,1899232.288,27,11,27,41.87925088,-87.6965629,"(41.87925088038438, -87.69656290055885)",170318370001000
1687,2/12/17,Completed,2/16/17,17-00787034,Sanitation Code Violation,Garbage in yard,2934 W MONROE ST,60612,1156769.836,1899573.417,27,11,27,41.88020504,-87.69982053,"(41.88020503996996, -87.69982053362833)",170318370002012
1688,2/12/17,Completed,2/16/17,17-00788877,Sanitation Code Violation,Garbage in alley,3055 W CORTLAND ST,60647,1155474.04,1912461.488,1,14,22,41.91559724,-87.70423156,"(41.91559723656607, -87.70423155771748)",170312226001026
1689,2/12/17,Completed,2/17/17,17-00784325,Sanitation Code Violation,Overflowing carts,110 E 79TH ST,60619,1178564.224,1852663.207,6,6,69,41.75101014,-87.62122208,"(41.75101013582903, -87.62122207829687)",170316913002023
1690,2/12/17,Completed,2/17/17,17-00789177,Sanitation Code Violation,Other,7041 S GREEN ST,60621,1171851.108,1858161.631,6,7,68,41.76624834,-87.6456611,"(41.76624834042466, -87.64566110211231)",170316811002005
1691,2/12/17,Completed,2/17/17,17-00789665,Sanitation Code Violation,Garbage in alley,1323 W 110TH PL,60643,1169476.394,1831491.096,34,22,75,41.69311229,-87.65513553,"(41.693112292850856, -87.65513552701248)",170317501004028
1692,2/12/17,Completed,2/17/17,17-00793791,Sanitation Code Violation,Dumpster not being emptied,600 S WESTERN AVE,60612,1160486.904,1897300.234,28,11,28,41.87389111,-87.68623479,"(41.87389111412114, -87.68623479286053)",170318380002036
1693,2/12/17,Completed,2/22/17,17-00780939,Sanitation Code Violation,Construction Site Cleanliness/Fence,100 E 13TH ST,60605,1177429.994,1894480.134,3,1,33,41.86578523,-87.62411388,"(41.865785230676174, -87.62411387758132)",170313301001000
1694,2/12/17,Completed,2/22/17,17-00784373,Sanitation Code Violation,Construction Site Cleanliness/Fence,300 E 17TH ST,60616,1178353.012,1892090.538,3,1,33,41.85920706,-87.62079827,"(41.85920705639494, -87.62079827072155)",170313301002000
1695,2/12/17,Completed,2/27/17,17-00781960,Sanitation Code Violation,Other,74 E 101ST PL,60628,1178796.162,1837697.06,9,5,49,41.70993589,-87.62082613,"(41.70993589075194, -87.62082613357128)",170314908005005
1696,2/12/17,Completed,2/27/17,17-00787703,Sanitation Code Violation,Garbage in alley,6341 S MORGAN ST,60621,1170733.503,1862771.585,16,7,68,41.77892306,-87.64962319,"(41.778923060856414, -87.64962319335464)",170316810004009
1697,2/12/17,Completed - Dup,3/14/17,17-00781479,Sanitation Code Violation,Garbage in yard,1456 S MORGAN ST,60608,1170147.568,1893098.84,11,12,28,41.86215683,-87.65088821,"(41.86215683212029, -87.6508882073931)",170312838002003
1698,2/12/17,Completed,3/14/17,17-00781395,Sanitation Code Violation,Garbage in yard,1456 S MORGAN ST,60608,1170147.568,1893098.84,11,12,28,41.86215683,-87.65088821,"(41.86215683212029, -87.6508882073931)",170312838002003
1699,2/12/17,Completed,3/14/17,17-00781480,Sanitation Code Violation,Garbage in yard,848 W 14TH PL,60608,1170901.35,1893166.917,11,12,28,41.86232717,-87.64811921,"(41.86232716613188, -87.64811920786383)",170318419002048
1700,2/13/17,Completed,2/13/17,17-00798550,Sanitation Code Violation,Overflowing carts,7373 N DAMEN AVE,60645,1161660.998,1948947.355,49,24,1,42.01558937,-87.6804798,"(42.01558937184424, -87.68047980134088)",170310102011000
1701,2/13/17,Completed - Dup,2/14/17,17-00809372,Sanitation Code Violation,Overflowing carts,4028 N MOZART ST,60618,1156662.518,1926640.048,33,17,16,41.95448021,-87.69948004,"(41.95448021145578, -87.69948004089855)",170311606021000
1702,2/13/17,Completed,2/14/17,17-00799265,Sanitation Code Violation,Garbage in alley,1951 W WINNEMAC AVE,60640,1162429.018,1933533.588,40,20,4,41.97327741,-87.67808774,"(41.973277408372674, -87.67808773902344)",170310404023000
1703,2/13/17,Completed,2/14/17,17-00799645,Sanitation Code Violation,Overflowing carts,1750 W 35TH ST,60609,1165165.628,1881507.4,12,9,59,41.83045601,-87.66950502,"(41.83045600669643, -87.66950501818214)",170318404002024
1704,2/13/17,Completed,2/14/17,17-00800206,Sanitation Code Violation,Construction Site Cleanliness/Fence,1534 N MOHAWK ST,60610,1172372.917,1910656.33,2,18,8,41.91028686,-87.64220026,"(41.91028685893961, -87.64220025693048)",170310804003008
1705,2/13/17,Completed,2/14/17,17-00801082,Sanitation Code Violation,Dog feces in yard,2632 W 25TH ST,60608,1159213.818,1887310.879,12,10,30,41.84650554,-87.69118328,"(41.84650554128163, -87.69118327836208)",170313012002006
1706,2/13/17,Completed,2/14/17,17-00801538,Sanitation Code Violation,Garbage in yard,2434 N MAPLEWOOD AVE,60647,1158956.901,1916163.666,32,14,22,41.92568547,-87.69133397,"(41.92568546788898, -87.69133396590188)",170318309002010
1707,2/13/17,Completed,2/14/17,17-00803552,Sanitation Code Violation,Construction Site Cleanliness/Fence,2652 N BOSWORTH AVE,60614,1165540.823,1917710.539,32,19,7,41.92979236,-87.66709727,"(41.929792358711346, -87.66709726616043)",170310706001011
1708,2/13/17,Completed,2/14/17,17-00803672,Sanitation Code Violation,Garbage in yard,1513 W THOMAS ST,60642,1166028.986,1907424.474,2,12,24,41.90155634,-87.66559769,"(41.901556337040695, -87.66559769249217)",170312420003007
1709,2/13/17,Completed,2/14/17,17-00803796,Sanitation Code Violation,Dog feces in yard,7733 N ASHLAND AVE,60626,1164297.04,1951347.67,49,24,1,42.02212029,-87.6707117,"(42.02212029485519, -87.67071169551332)",170310101002004
1710,2/13/17,Completed,2/14/17,17-00803829,Sanitation Code Violation,Dog feces in yard,7624 N MARSHFIELD AVE,60626,1163977.28,1950504.266,49,24,1,42.01981277,-87.67191241,"(42.01981276948992, -87.67191240728779)",170310101002011
1711,2/13/17,Completed,2/14/17,17-00808028,Sanitation Code Violation,Garbage in alley,4423 N MANGO AVE,60630,1137214.68,1928832.687,38,16,15,41.96086947,-87.77092117,"(41.960869474161406, -87.77092117105686)",170311504012017
1712,2/13/17,Completed,2/14/17,17-00808091,Sanitation Code Violation,Garbage in alley,4409 N MANGO AVE,60630,1137217.88,1928736.387,38,16,15,41.96060516,-87.77091173,"(41.96060516020949, -87.77091172984322)",170311504012017
1713,2/13/17,Completed,2/14/17,17-00809279,Sanitation Code Violation,Overflowing carts,4028 N MOZART ST,60618,1156662.518,1926640.048,33,17,16,41.95448021,-87.69948004,"(41.95448021145578, -87.69948004089855)",170311606021000
1714,2/13/17,Completed,2/14/17,17-00809329,Sanitation Code Violation,Overflowing carts,4032 N MOZART ST,60618,1156661.718,1926666.648,33,17,16,41.95455322,-87.69948226,"(41.95455321973826, -87.69948225857972)",170311606021000
1715,2/13/17,Completed,2/14/17,17-00809636,Sanitation Code Violation,Garbage in alley,933 W DIVERSEY PKWY,60614,1169452.2,1918785.7,43,19,7,41.93265835,-87.65269272,"(41.93265835193673, -87.65269272484929)",170310630002014
1716,2/13/17,Completed - Dup,2/15/17,17-00802390,Sanitation Code Violation,Other,6649 S PULASKI RD,60629,1150849.01,1860109.71,13,8,65,41.77202917,-87.72259139,"(41.77202916549684, -87.7225913903148)",170316503014016
1717,2/13/17,Completed,2/15/17,17-00802389,Sanitation Code Violation,Other,6649 S PULASKI RD,60629,1150849.01,1860109.71,13,8,65,41.77202917,-87.72259139,"(41.77202916549684, -87.7225913903148)",170316503014016
1718,2/13/17,Completed,2/15/17,17-00805140,Sanitation Code Violation,Other,3813 N SOUTHPORT AVE,60613,1166287.235,1925505.85,44,19,6,41.95116713,-87.66413079,"(41.95116712928609, -87.66413078615257)",170310604001012
1719,2/13/17,Completed,2/15/17,17-00805157,Sanitation Code Violation,Garbage in alley,2000 W 21ST PL,60608,1163367.766,1889743.907,25,12,31,41.85309577,-87.67587011,"(41.85309576578537, -87.67587010591161)",170313109002006
1720,2/13/17,Completed,2/15/17,17-00806348,Sanitation Code Violation,Other,2199 S CANALPORT AVE,60608,1170068.066,1889607.154,25,12,31,41.85257709,-87.65128186,"(41.852577092544365, -87.65128186339801)",170313103001045
1721,2/13/17,Completed,2/15/17,17-00807302,Sanitation Code Violation,Dog feces in yard,3507 N KEDVALE AVE,60641,1148047.692,1923129.38,30,17,16,41.94501713,-87.73124031,"(41.94501713179426, -87.73124031116896)",170311613001007
1722,2/13/17,Completed,2/16/17,17-00802254,Sanitation Code Violation,Garbage in yard,825 N LAWNDALE AVE,60651,1151568.619,1905254.007,27,11,23,41.89589694,-87.71876954,"(41.89589693502868, -87.718769541114)",170312312002014
1723,2/13/17,Completed,2/16/17,17-00806239,Sanitation Code Violation,Garbage in alley,616 N CENTRAL PARK AVE,60624,1152273.878,1903871.084,27,11,23,41.89208817,-87.71621579,"(41.89208816581333, -87.71621578969294)",170312315004008
1724,2/13/17,Completed,2/16/17,17-00806243,Sanitation Code Violation,Garbage in alley,618 N CENTRAL PARK AVE,60624,1152273.478,1903884.584,27,11,23,41.89212522,-87.7162169,"(41.89212521906553, -87.7162169021398)",170312315004008
1725,2/13/17,Completed,2/16/17,17-00806313,Sanitation Code Violation,Other,10742 S STATE LINE RD,60617,1205115.53,1834339.01,10,4,52,41.70008311,-87.52455809,"(41.70008310938617, -87.5245580920127)",170315204002003
1726,2/13/17,Completed,2/16/17,17-00806343,Sanitation Code Violation,Other,10742 S STATE LINE RD,60617,1205115.53,1834339.01,10,4,52,41.70008311,-87.52455809,"(41.70008310938617, -87.5245580920127)",170315204002003
1727,2/13/17,Completed,2/16/17,17-00809108,Sanitation Code Violation,Overflowing carts,4045 N FRANCISCO AVE,60618,1156327.318,1926748.88,33,17,16,41.95478565,-87.70070933,"(41.95478564974469, -87.70070933486332)",170311606021002
1728,2/13/17,Completed,2/16/17,17-00809156,Sanitation Code Violation,Overflowing carts,2851 W BELLE PLAINE AVE,60618,1156546.813,1927112.154,33,17,16,41.95577805,-87.69989256,"(41.95577804643295, -87.69989256401949)",170311606023005
1729,2/13/17,Completed - Dup,2/17/17,17-00807527,Sanitation Code Violation,Garbage in yard,7252 S EMERALD AVE,60621,1172598.89,1856783.188,6,7,68,41.76244929,-87.64296077,"(41.76244928773068, -87.64296077051132)",170316813001004
1730,2/13/17,Completed - Dup,2/17/17,17-00807925,Sanitation Code Violation,Standing water,633 W OAKDALE AVE,60657,1171482.3,1919863.33,44,19,6,41.93557095,-87.64520059,"(41.935570946429294, -87.64520058988947)",170310634002000
1731,2/13/17,Completed,2/17/17,17-00800687,Sanitation Code Violation,Construction Site Cleanliness/Fence,605 E 41ST ST,60653,1180952.82,1877938.028,4,2,38,41.82031202,-87.6116918,"(41.82031201788282, -87.61169180051786)",170313801001017
1732,2/13/17,Completed,2/17/17,17-00807194,Sanitation Code Violation,Other,2648 W MAYPOLE AVE,60612,1158706.166,1900854.725,27,12,27,41.88368163,-87.69267541,"(41.88368162522835, -87.69267541053567)",170318371002034
1733,2/13/17,Completed,2/17/17,17-00807248,Sanitation Code Violation,Garbage in yard,7252 S EMERALD AVE,60621,1172598.89,1856783.188,6,7,68,41.76244929,-87.64296077,"(41.76244928773068, -87.64296077051132)",170316813001004
1734,2/13/17,Completed,2/17/17,17-00807922,Sanitation Code Violation,Standing water,633 W OAKDALE AVE,60657,1171482.3,1919863.33,44,19,6,41.93557095,-87.64520059,"(41.935570946429294, -87.64520058988947)",170310634002000
1735,2/13/17,Completed,2/20/17,17-00799541,Sanitation Code Violation,Other,6755 S PRAIRIE AVE,60637,1179204.333,1860281.832,20,3,69,41.77190191,-87.61864447,"(41.771901910679084, -87.61864446697476)",170316904001015
1736,2/13/17,Completed,2/20/17,17-00803331,Sanitation Code Violation,Construction Site Cleanliness/Fence,6622 S RHODES AVE,60637,1181040.494,1861225.27,20,3,42,41.77444873,-87.61188473,"(41.774448730605236, -87.61188473183545)",170314207003007
1737,2/13/17,Completed,2/21/17,17-00804117,Sanitation Code Violation,Other,2941 W 71ST ST,60629,1157887.82,1857407.484,18,8,66,41.76447379,-87.69686234,"(41.76447379082104, -87.69686234009005)",170316609003002
1738,2/13/17,Completed,2/22/17,17-00800796,Sanitation Code Violation,Garbage in yard,7918 S SOUTH SHORE DR,60617,1198508.094,1853068.298,7,4,46,41.75164553,-87.54812572,"(41.751645529114256, -87.54812572151053)",170314601001010
1739,2/13/17,Completed,2/22/17,17-00804510,Sanitation Code Violation,Garbage in yard,7907 S SOUTH SHORE DR,60617,1198503.494,1853141.798,7,4,46,41.75184733,-87.54814012,"(41.75184733339495, -87.54814011991074)",170314601001010
1740,2/13/17,Completed,2/23/17,17-00798516,Sanitation Code Violation,Garbage in alley,3147 W POLK ST,60612,1155509.87,1896199.119,24,11,27,41.87097105,-87.70453777,"(41.87097104773248, -87.70453777424284)",170318373001016
1741,2/13/17,Completed,2/23/17,17-00798962,Sanitation Code Violation,Garbage in yard,7016 S CHAPPEL AVE,60649,1191092.752,1858788.067,5,3,43,41.76752354,-87.5751142,"(41.76752354113787, -87.57511420498047)",170314301012005
1742,2/13/17,Completed,2/23/17,17-00798968,Sanitation Code Violation,Garbage in yard,7018 S CHAPPEL AVE,60649,1191093.252,1858766.467,5,3,43,41.76746426,-87.57511307,"(41.76746425693571, -87.57511307023128)",170314301012006
1743,2/13/17,Completed,2/23/17,17-00806431,Sanitation Code Violation,Garbage in yard,4242 W CULLERTON ST,60623,1148414.022,1890082.522,24,10,29,41.85432604,-87.73074699,"(41.854326042210225, -87.73074699473945)",170312925004022
1744,2/13/17,Completed,2/28/17,17-00798593,Sanitation Code Violation,Other,6636 S WOOD ST,60636,1165484.946,1860677.733,15,7,67,41.77329016,-87.66892418,"(41.773290157841345, -87.66892418021382)",170316715001007
1745,2/13/17,Completed,2/28/17,17-00806433,Sanitation Code Violation,Dumpster not being emptied,5900 S ARTESIAN AVE,60629,1161047.892,1865473.999,16,8,66,41.78654469,-87.6850569,"(41.78654468842617, -87.68505689799048)",170318350001002
1746,2/13/17,Completed,3/1/17,17-00803830,Sanitation Code Violation,Garbage in yard,6425 S MORGAN ST,60621,1170748.837,1862216.929,16,7,68,41.77740069,-87.64958315,"(41.777400685357726, -87.64958314813072)",170316810004024
1747,2/13/17,Completed,3/7/17,17-00798209,Sanitation Code Violation,Other,9025 S MAY ST,60620,1170238.154,1844947.099,21,22,73,41.73002112,-87.65195672,"(41.730021120322604, -87.65195671755177)",170317302022005
1748,2/13/17,Completed,3/7/17,17-00801207,Sanitation Code Violation,Dog feces in yard,9234 S PRAIRIE AVE,60619,1179544.868,1843806.727,9,6,49,41.72668457,-87.61789834,"(41.72668457328016, -87.61789834188626)",170314903001004
1749,2/13/17,Completed,3/7/17,17-00804759,Sanitation Code Violation,Garbage in alley,10557 S FOREST AVE,60628,1180115.169,1835026.468,9,5,49,41.70257738,-87.61607721,"(41.70257737659479, -87.61607721391144)",170314909023012
1750,2/13/17,Completed,3/13/17,17-00799357,Sanitation Code Violation,Construction Site Cleanliness/Fence,9151 S PAULINA ST,60620,1166616.62,1843910.48,21,22,73,41.72725439,-87.66525298,"(41.72725438655053, -87.66525297811565)",170317303001028
1751,2/13/17,Completed - Dup,3/14/17,17-00797801,Sanitation Code Violation,Other,755 W 47TH PL,60609,1172064.487,1873367.477,11,9,61,41.8079702,-87.64443242,"(41.80797019733284, -87.64443241908877)",170318438001012
1752,2/13/17,Completed - Dup,3/14/17,17-00798133,Sanitation Code Violation,Other,755 W 47TH PL,60609,1172064.487,1873367.477,11,9,61,41.8079702,-87.64443242,"(41.80797019733284, -87.64443241908877)",170318438001012
1753,2/13/17,Completed,3/14/17,17-00797687,Sanitation Code Violation,Other,755 W 47TH PL,60609,1172064.487,1873367.477,11,9,61,41.8079702,-87.64443242,"(41.80797019733284, -87.64443241908877)",170318438001012
1754,2/14/17,Completed,2/14/17,17-00813445,Sanitation Code Violation,Overflowing carts,832 W SHERIDAN RD,60613,1170008.537,1926106.841,46,19,6,41.95273572,-87.65043392,"(41.95273572110717, -87.65043392007205)",170318321003007
1755,2/14/17,Completed,2/14/17,17-00813495,Sanitation Code Violation,Overflowing carts,832 W SHERIDAN RD,60613,1170008.537,1926106.841,46,19,6,41.95273572,-87.65043392,"(41.95273572110717, -87.65043392007205)",170318321003007
1756,2/14/17,Completed,2/14/17,17-00813497,Sanitation Code Violation,Garbage in alley,2351 N ELSTON AVE,60614,1163027.858,1915691.318,32,14,22,41.9243047,-87.67638856,"(41.92430470289996, -87.67638856211698)",170318323001002
1757,2/14/17,Completed,2/14/17,17-00813543,Sanitation Code Violation,Overflowing carts,832 W SHERIDAN RD,60613,1170008.537,1926106.841,46,19,6,41.95273572,-87.65043392,"(41.95273572110717, -87.65043392007205)",170318321003007
1758,2/14/17,Completed,2/14/17,17-00813576,Sanitation Code Violation,Overflowing carts,832 W SHERIDAN RD,60613,1170008.537,1926106.841,46,19,6,41.95273572,-87.65043392,"(41.95273572110717, -87.65043392007205)",170318321003007
1759,2/14/17,Completed,2/14/17,17-00813595,Sanitation Code Violation,Other,2734 N RACINE AVE,60614,1167830.395,1918300.741,43,19,7,41.93136278,-87.65866668,"(41.9313627750722, -87.65866668035213)",170310704003001
1760,2/14/17,Completed,2/14/17,17-00813624,Sanitation Code Violation,Overflowing carts,832 W SHERIDAN RD,60613,1170008.537,1926106.841,46,19,6,41.95273572,-87.65043392,"(41.95273572110717, -87.65043392007205)",170318321003007
1761,2/14/17,Completed,2/14/17,17-00813681,Sanitation Code Violation,Overflowing carts,832 W SHERIDAN RD,60613,1170008.537,1926106.841,46,19,6,41.95273572,-87.65043392,"(41.95273572110717, -87.65043392007205)",170318321003007
1762,2/14/17,Completed,2/14/17,17-00822623,Sanitation Code Violation,Dumpster not being emptied,2740 N LAKEWOOD AVE,60614,1167166.734,1918321.967,32,19,7,41.93143533,-87.66110489,"(41.93143532696195, -87.66110489048855)",170310705003000
1763,2/14/17,Completed,2/15/17,17-00821077,Sanitation Code Violation,Construction Site Cleanliness/Fence,5143 N KILDARE AVE,60630,1146785.574,1933835.841,39,17,14,41.97442073,-87.7356049,"(41.97442073139709, -87.73560490147668)",170311404003000
1764,2/14/17,Completed,2/15/17,17-00821255,Sanitation Code Violation,Garbage in alley,3900 N ELSTON AVE,60618,1152030.116,1925666.152,35,17,16,41.95190052,-87.7165353,"(41.951900524801815, -87.71653529538409)",170311608004006
1765,2/14/17,Completed,2/15/17,17-00821553,Sanitation Code Violation,Other,5201 W GRAND AVE,60639,1141387.878,1912852.111,37,25,19,41.91694102,-87.75597383,"(41.91694101989687, -87.75597383241885)",170311912002006
1766,2/14/17,Completed,2/15/17,17-00822441,Sanitation Code Violation,Garbage in yard,1846 W 23RD ST,60608,1164418.8,1888880.57,25,10,31,41.85070454,-87.67203687,"(41.85070453810729, -87.672036867527)",170318432002053
1767,2/14/17,Completed,2/15/17,17-00822805,Sanitation Code Violation,Garbage in alley,5406 S LOREL AVE,60638,1141613.06,1868243.757,23,8,56,41.79452539,-87.75624801,"(41.7945253891443, -87.75624800586411)",170315607001008
1768,2/14/17,Completed,2/15/17,17-00823502,Sanitation Code Violation,Garbage in alley,1900 W GREENLEAF AVE,60626,1162322.083,1946963.867,49,24,1,42.01013278,-87.6781031,"(42.01013277516981, -87.67810309993476)",170310107012011
1769,2/14/17,Completed,2/15/17,17-00825325,Sanitation Code Violation,Garbage in alley,5635 W BERENICE AVE,60634,1138095.673,1925030.954,38,16,15,41.95042124,-87.76777438,"(41.95042124266452, -87.76777437992264)",170311506001017
1770,2/14/17,Completed,2/15/17,17-00825328,Sanitation Code Violation,Garbage in alley,5635 W BERENICE AVE,60634,1138095.673,1925030.954,38,16,15,41.95042124,-87.76777438,"(41.95042124266452, -87.76777437992264)",170311506001017
1771,2/14/17,Completed,2/15/17,17-00826453,Sanitation Code Violation,Construction Site Cleanliness/Fence,2310 W PALMER ST,60647,1160473.74,1914788.57,32,14,22,41.92188081,-87.6857985,"(41.92188081003818, -87.68579850048032)",170312216002017
1772,2/14/17,Completed,2/15/17,17-00827792,Sanitation Code Violation,Other,3931 W 55TH PL,60629,1151107.583,1867501.711,13,8,62,41.79230893,-87.72145071,"(41.792308925986724, -87.72145070690777)",170316204004002
1773,2/14/17,Completed,2/15/17,17-00828443,Sanitation Code Violation,Other,1650 S DAMEN AVE,60608,1163301.515,1892068.076,25,12,28,41.8594749,-87.67604797,"(41.85947490061876, -87.67604796601081)",170318429004101
1774,2/14/17,Completed,2/15/17,17-00829575,Sanitation Code Violation,Other,7166 W GRACE ST,60634,1127722.855,1924418.274,38,16,17,41.94892147,-87.8059186,"(41.94892147292757, -87.8059186027377)",170311703005012
1775,2/14/17,Completed,2/15/17,17-00829810,Sanitation Code Violation,Other,2916 W ARTHUR AVE,60645,1155819.507,1942983.01,50,24,2,41.99934323,-87.70213639,"(41.999343227382035, -87.70213639443439)",170310206012002
1776,2/14/17,Completed,2/15/17,17-00831741,Sanitation Code Violation,Garbage in alley,3944 W BARRY AVE,60618,1149696.807,1920175.633,30,25,21,41.93687986,-87.72525578,"(41.93687985984435, -87.7252557817368)",170312105012008
1777,2/14/17,Completed,2/15/17,17-00832847,Sanitation Code Violation,Garbage in alley,2439 W WINNEMAC AVE,60625,1159198.479,1933409.971,40,20,4,41.97300539,-87.68997059,"(41.973005386606545, -87.6899705912945)",170310402011011
1778,2/14/17,Completed,2/15/17,17-00833512,Sanitation Code Violation,Garbage in alley,4013 S SACRAMENTO AVE,60632,1157012.356,1877808.289,12,9,58,41.82047418,-87.69951989,"(41.82047418040827, -87.69951989317138)",170315805014011
1779,2/14/17,Completed - Dup,2/15/17,17-00822490,Sanitation Code Violation,Garbage in yard,1846 W 23RD ST,60608,1164418.8,1888880.57,25,10,31,41.85070454,-87.67203687,"(41.85070453810729, -87.672036867527)",170318432002053
1780,2/14/17,Completed,2/15/17,17-00813607,Sanitation Code Violation,Dumpster not being emptied,3449 N RACINE AVE,60657,1167673.199,1923136.507,44,19,6,41.94463574,-87.65910458,"(41.94463574130846, -87.65910457920586)",170310615001013
1781,2/14/17,Completed,2/15/17,17-00815014,Sanitation Code Violation,Garbage in alley,3925 W CHICAGO AVE,60651,1149991.894,1905054.563,37,11,23,41.89538049,-87.72456576,"(41.8953804869149, -87.72456575503566)",170312315006004
1782,2/14/17,Completed,2/15/17,17-00816568,Sanitation Code Violation,Garbage in alley,4445 W BELMONT AVE,60641,1146079.005,1920901.641,31,25,20,41.93894174,-87.73853332,"(41.93894173881369, -87.73853331833094)",170311612002021
1783,2/14/17,Completed,2/15/17,17-00819453,Sanitation Code Violation,Garbage in yard,3018 W 40TH ST,60632,1156885.156,1877951.989,12,9,58,41.82087109,-87.69998264,"(41.82087108520758, -87.69998263864798)",170315805011007
1784,2/14/17,Completed,2/15/17,17-00819910,Sanitation Code Violation,Garbage in yard,5430 N WESTERN AVE,60625,1159357.021,1935991.56,40,20,4,41.98008612,-87.68931623,"(41.980086116258896, -87.6893162270891)",170310402024009
1785,2/14/17,Completed,2/15/17,17-00820544,Sanitation Code Violation,Dog feces in yard,4907 W ALTGELD ST,60639,1143257.618,1916189.178,31,25,19,41.92606353,-87.74902079,"(41.926063530602974, -87.74902079230992)",170311908002013
1786,2/14/17,Completed,2/15/17,17-00820550,Sanitation Code Violation,Garbage in yard,1951 N WOLCOTT AVE,60622,1163380.338,1913003.602,32,14,22,41.91692202,-87.6751692,"(41.916922016811824, -87.67516920473506)",170318310002009
1787,2/14/17,Completed,2/15/17,17-00821000,Sanitation Code Violation,Garbage in yard,2836 N KEDZIE AVE,60618,1154553.965,1918687.738,35,14,21,41.93270104,-87.70744489,"(41.93270103792116, -87.70744488576898)",170312107002009
1788,2/14/17,Completed - Dup,2/16/17,17-00822615,Sanitation Code Violation,Other,4048 N MOZART ST,60618,1156658.418,1926773.348,33,17,16,41.95484608,-87.69949149,"(41.9548460781068, -87.69949148880588)",170311606021000
1789,2/14/17,Completed,2/16/17,17-00814685,Sanitation Code Violation,Other,3301 W 55TH ST,60632,1155305.756,1867958.026,14,8,63,41.79347809,-87.70604428,"(41.79347809284534, -87.7060442751513)",170316309001002
1790,2/14/17,Completed,2/16/17,17-00814936,Sanitation Code Violation,Garbage in yard,5248 N NATCHEZ AVE,60656,1132242.808,1934616.552,45,16,10,41.97682906,-87.78906558,"(41.976829062539835, -87.78906557975196)",170311006001031
1791,2/14/17,Completed,2/16/17,17-00815468,Sanitation Code Violation,Garbage in alley,1953 N HUMBOLDT BLVD,60647,1156061.372,1912830.741,1,14,22,41.91659865,-87.70206375,"(41.916598654116925, -87.70206375351427)",170312226001000
1792,2/14/17,Completed,2/16/17,17-00816364,Sanitation Code Violation,Other,3716 W CHICAGO AVE,60651,1151573.819,1905086.407,27,11,23,41.89543692,-87.71875485,"(41.89543692162704, -87.71875485185163)",170312315004004
1793,2/14/17,Completed,2/16/17,17-00819649,Sanitation Code Violation,Other,8837 S COMMERCIAL AVE,60617,1197677.434,1846949.24,10,4,46,41.73487514,-87.55137339,"(41.73487513683498, -87.55137339025053)",170314607002004
1794,2/14/17,Completed,2/16/17,17-00822547,Sanitation Code Violation,Other,4048 N MOZART ST,60618,1156658.418,1926773.348,33,17,16,41.95484608,-87.69949149,"(41.9548460781068, -87.69949148880588)",170311606021000
1795,2/14/17,Completed,2/16/17,17-00822797,Sanitation Code Violation,Other,957 W DIVERSEY PKWY,60614,1169336.9,1918782.1,43,19,7,41.93265098,-87.65311654,"(41.93265098435653, -87.65311654248553)",170310703001003
1796,2/14/17,Completed,2/16/17,17-00832884,Sanitation Code Violation,Garbage in alley,3319 W DIVISION ST,60651,1153902.95,1907785.336,26,11,23,41.90279694,-87.71012846,"(41.90279693551766, -87.71012845708984)",170312309002019
1797,2/14/17,Completed,2/17/17,17-00823284,Sanitation Code Violation,Other,677 W WRIGHTWOOD AVE,60614,1171372.475,1917552.231,43,19,7,41.92923161,-87.64567232,"(41.92923160956352, -87.64567232307111)",170310702001011
1798,2/14/17,Completed,2/17/17,17-00824316,Sanitation Code Violation,Garbage in yard,10326 S WALLACE ST,60628,1174130.485,1836300.93,34,22,49,41.70620938,-87.6379538,"(41.70620937809338, -87.6379538023544)",170314911005006
1799,2/14/17,Completed,2/17/17,17-00827018,Sanitation Code Violation,Other,1900 N WESTERN AVE,60647,1160064.581,1912555.24,1,14,22,41.91576086,-87.68736367,"(41.91576085880882, -87.68736367327794)",170312222002007
1800,2/14/17,Completed,2/17/17,17-00833444,Sanitation Code Violation,Other,2520 N LAKEVIEW AVE,60614,1173127.264,1917377.872,43,19,7,41.92871436,-87.63922925,"(41.92871436111381, -87.63922924978249)",170310701013010
1801,2/14/17,Completed - Dup,2/17/17,17-00826012,Sanitation Code Violation,Overflowing carts,8133 S VERNON AVE,60619,1180657.523,1851173,6,6,44,41.74687304,-87.61359694,"(41.74687304355176, -87.61359693920534)",170314402014010
1802,2/14/17,Completed,2/17/17,17-00813505,Sanitation Code Violation,Garbage in alley,7931 S STATE ST,60619,1177665.43,1852335.08,6,6,44,41.75013008,-87.62452559,"(41.75013008394458, -87.62452558646987)",170314403005001
1803,2/14/17,Completed,2/17/17,17-00813606,Sanitation Code Violation,Other,2721 N CLARK ST,60614,1171662.196,1918515.519,43,19,7,41.93186853,-87.64457926,"(41.93186853198794, -87.64457926078876)",170310701022002
1804,2/14/17,Completed,2/17/17,17-00815324,Sanitation Code Violation,Dog feces in yard,4140 W 59TH ST,60629,1149662.26,1865154.962,13,8,62,41.78589719,-87.72681126,"(41.78589718921445, -87.72681126268608)",170316203002017
